id,category,amount,score,flag
5178,D,894,82.82830451682473,False
5179,B,705,27.7293896906476,True
5180,C,333,68.38230274535032,False
5181,E,562,86.24381433779963,False
5182,C,975,47.94115148965845,True
5183,C,32,42.98918602307587,False
5184,E,610,71.94045134317787,True
5185,D,43,55.99116862447463,True
5186,E,893,99.31710831940438,True
5187,C,351,42.51028007285617,False
5188,D,334,17.59432773249866,False
5189,A,822,47.193505278631285,False
5190,E,559,23.520499309773136,False
5191,E,270,56.125382079450105,True
5192,D,944,12.579699243794584,True
5193,A,823,94.9976273549186,True
5194,A,413,85.98228815401609,False
5195,D,943,15.55653971088704,True
5196,B,575,17.23929227470097,True
5197,E,19,51.24386744880165,False
5198,E,347,77.28813870417251,False
5199,C,905,21.907933566752945,True
5200,D,613,6.0971719559531845,False
5201,C,37,54.55342765826151,False
5202,C,619,69.159711410201,False
5203,A,92,24.4365491292717,True
5204,E,820,73.9767787750638,True
5205,C,185,95.06437849446087,True
5206,A,728,13.707444268547286,True
5207,D,28,51.10290653086953,True
5208,C,548,5.68419506815826,True
5209,E,372,20.66610072307156,True
5210,C,832,8.981935346107328,True
5211,D,530,40.40066230802025,False
5212,C,345,82.08317903747576,False
5213,E,419,57.71304505217814,True
5214,A,196,22.258483716543076,False
5215,E,78,4.0110647095723095,False
5216,A,167,55.33981952867529,True
5217,B,90,13.2796714990571,True
5218,E,264,34.27340273637572,True
5219,E,472,51.0192258913606,False
5220,D,208,90.37325356861925,False
5221,C,724,8.182332708871698,True
5222,A,271,66.86075922668306,True
5223,A,263,1.4081285504878527,False
5224,D,506,62.99085523602959,True
5225,D,785,55.15324893305936,True
5226,C,512,81.18666200900677,False
5227,C,854,53.166247286447934,False
5228,E,726,35.26165997261374,True
5229,B,886,24.27508713282266,False
5230,C,576,8.524974178207302,False
5231,D,524,53.46126742964312,True
5232,C,722,88.83219266485685,True
5233,A,312,51.474449395568946,True
5234,B,174,73.91028574658924,True
5235,E,431,29.843493821757562,True
5236,A,768,44.813085987476775,True
5237,A,463,32.46032034459314,True
5238,B,101,10.92661113548974,False
5239,E,16,41.6988603283505,True
5240,D,709,76.42872318372163,False
5241,E,258,39.49749995445172,True
5242,C,896,65.01792222182672,True
5243,A,244,75.86154840508603,True
5244,C,348,32.273622721632265,True
5245,D,249,79.75145596054767,True
5246,C,105,33.89257169697096,True
5247,E,694,25.610706046045607,False
5248,C,667,22.244616775986504,True
5249,D,287,19.990414572483928,True
5250,D,169,73.71240728133968,True
5251,D,420,88.75092610569176,False
5252,E,47,23.06484741852892,False
5253,D,43,8.524029779615393,True
5254,A,321,31.376697628843843,True
5255,D,818,65.78472389213587,True
5256,C,221,36.85200922260389,True
5257,C,513,54.917653921121875,True
5258,C,712,74.43049656751953,False
5259,E,441,40.84785311550485,True
5260,C,144,99.96948313711948,False
5261,E,890,29.79492602355025,False
5262,E,28,97.8248351872617,True
5263,D,854,20.302966523311394,False
5264,A,850,11.09317432642898,True
5265,D,790,75.08306250943679,False
5266,D,553,70.23096566511981,True
5267,E,844,81.11693472424643,True
5268,E,659,34.35904217333049,True
5269,C,857,93.08076538529836,True
5270,C,690,11.948142837307884,False
5271,D,827,3.0277101331126155,False
5272,B,837,30.056388511197152,False
5273,B,930,79.73244634002505,True
5274,C,167,67.29823072736481,True
5275,B,635,43.62087642226231,False
5276,C,586,25.625361419433546,True
5277,E,751,5.92727867679772,True
5278,D,249,33.750557844747256,False
5279,A,775,46.001976775474965,True
5280,D,764,68.70238380712053,False
5281,C,357,64.5971954946431,True
5282,C,111,94.73449029318779,True
5283,D,692,10.039591905286105,False
5284,C,700,33.63401228791364,False
5285,B,820,48.15780819368983,False
5286,B,719,67.06957938539892,False
5287,C,234,49.54516914414063,False
5288,C,24,91.27582319467386,True
5289,B,26,60.867234559981355,False
5290,C,381,3.9665409691215237,True
5291,C,730,11.36559690661343,True
5292,D,346,75.34955614805585,False
5293,A,378,71.57876963462942,False
5294,B,522,15.349700182570514,True
5295,D,17,5.890866106566605,False
5296,A,245,57.87178554398685,False
5297,C,718,63.57388320267334,True
5298,C,770,13.529963751283491,True
5299,D,624,47.361932104081525,False
5300,C,717,30.583152911841292,True
5301,E,539,93.13056456368876,True
5302,D,969,21.91998033894046,True
5303,A,583,73.32607259032996,True
5304,D,688,51.81339133443375,True
5305,B,202,1.1521012026043387,True
5306,D,248,51.69985832126177,True
5307,C,118,9.947214991950148,True
5308,C,9,65.90621958253116,True
5309,E,598,56.55235303815722,True
5310,E,23,1.0427227333474565,False
5311,E,967,20.46928295829813,False
5312,A,240,77.62250528720227,False
5313,E,585,27.577261430202114,True
5314,A,27,49.928340116305314,True
5315,E,984,31.199861440918376,True
5316,A,861,92.152685639754,True
5317,D,81,53.657701778343416,True
5318,D,596,69.61735148560209,False
5319,C,199,8.347610469710798,True
5320,A,555,4.033598753275214,False
5321,B,775,25.92281950671309,False
5322,C,92,30.91342922536541,False
5323,D,851,68.76805411799019,True
5324,A,959,56.913050271244124,False
5325,E,84,37.45796069349853,True
5326,B,300,65.41174841780108,True
5327,D,935,16.356574733628715,False
5328,C,296,6.34896948147059,False
5329,A,647,85.45050923182005,False
5330,B,454,56.39461282688776,True
5331,A,281,64.90952736374213,True
5332,E,59,30.724225074957413,False
5333,C,909,37.19549577376997,True
5334,A,871,8.236744715297572,True
5335,D,342,85.69881878017735,True
5336,C,753,59.24394500789349,False
5337,D,465,8.362766317994064,False
5338,A,880,80.45295997250005,False
5339,C,342,44.41153695169745,True
5340,D,610,76.51013501700132,False
5341,E,62,1.2619862089148004,True
5342,E,776,2.873969697212264,True
5343,A,625,17.078295878214465,True
5344,C,429,21.09165561406798,True
5345,B,658,76.39555303101378,False
5346,C,728,70.66941640165982,False
5347,E,256,61.608811912982816,True
5348,D,828,88.48588964833388,False
5349,B,828,24.71487836563663,False
5350,A,874,90.44049039044482,False
5351,B,770,90.94710692651825,False
5352,A,706,43.4259760186864,False
5353,B,347,9.438620042016888,False
5354,A,526,72.6559908189525,False
5355,A,304,33.692867264707914,False
5356,B,615,79.49295174367307,False
5357,B,245,16.369028390380315,False
5358,A,757,53.95151135743653,False
5359,E,824,50.80737303182109,True
5360,B,780,10.03144905696135,True
5361,C,736,36.33328256726585,False
5362,D,732,8.475531344672804,False
5363,A,823,46.47403095122474,False
5364,A,412,84.29045586137929,False
5365,D,878,27.020476330413167,True
5366,E,217,76.48619871874375,True
5367,D,516,18.342741561245635,False
5368,B,474,67.37349274906515,True
5369,D,36,91.55373999304496,False
5370,A,178,32.39280815657698,True
5371,D,387,90.04116380886182,False
5372,C,769,50.54209265263945,True
5373,B,17,31.68051331656575,True
5374,D,711,89.65082351115315,True
5375,A,830,3.203726676972818,False
5376,B,48,2.801885127281045,True
5377,A,62,59.98296042063329,False
5378,E,69,79.67507173302343,True
5379,C,659,75.15463074381063,True
5380,E,871,7.946950335160552,False
5381,C,366,95.02511935335578,False
5382,D,162,70.30635376375156,False
5383,B,739,94.91120537277389,True
5384,D,945,32.909775897410206,False
5385,C,976,69.39391279828175,False
5386,C,488,85.99387467334853,False
5387,C,431,38.04642231542933,True
5388,A,999,96.48599187685701,False
5389,B,859,26.499279122054098,False
5390,D,489,31.561362602122067,True
5391,D,230,92.03285766270388,False
5392,E,370,96.96597465027033,True
5393,C,178,28.51957483051497,False
5394,C,857,13.639003964285845,False
5395,C,410,75.90554097105976,False
5396,D,568,92.96652663004483,False
5397,E,590,60.07136437018746,True
5398,A,270,63.451895440624675,True
5399,B,206,76.29433341723002,True
5400,A,793,15.308481884140823,True
5401,D,740,97.34688964947394,True
5402,C,900,36.432938472859476,True
5403,B,751,62.824042594226256,False
5404,D,975,46.861602049999284,False
5405,D,800,46.818097976484495,False
5406,D,82,70.27443721197214,True
5407,B,846,99.46622988722544,False
5408,B,762,65.90598504959515,True
5409,E,193,79.40591315727352,True
5410,E,618,2.761605726227012,False
5411,A,189,81.04273690648182,False
5412,B,276,29.997588176829716,True
5413,B,74,12.670184503466487,True
5414,B,10,11.333408544770585,True
5415,E,635,67.98748141696267,False
5416,D,216,99.761683604055,True
5417,C,290,66.61950983728997,True
5418,E,445,26.23481500667757,False
5419,B,988,20.330597100293968,True
5420,E,923,52.59570992680407,False
5421,A,552,6.50392993507033,True
5422,B,193,39.93308329271872,False
5423,A,639,66.62349040057875,True
5424,B,289,96.76622758084842,False
5425,E,964,42.56534478156052,True
5426,D,583,20.022394040730664,True
5427,C,649,81.73624033727843,False
5428,A,144,74.41995248606165,False
5429,E,389,85.97038882047438,True
5430,D,866,21.471872754289212,True
5431,E,892,40.48321958498351,True
5432,A,407,98.15544377230376,True
5433,C,811,15.80423197763735,True
5434,E,370,67.14508191554378,True
5435,B,857,23.7184461547264,True
5436,D,441,50.01590062825443,False
5437,E,947,80.0509645795688,True
5438,D,781,48.8586052555819,False
5439,B,896,80.548169331191,True
5440,C,920,42.63349054403459,True
5441,C,651,99.9352929870033,False
5442,B,564,43.58282342202101,True
5443,D,529,14.937947863782641,False
5444,E,677,40.18695156492489,True
5445,B,13,74.25931846422301,True
5446,A,702,84.79377577586285,True
5447,D,987,46.01032991762624,True
5448,C,340,59.44768410584397,False
5449,B,865,84.48900678262903,False
5450,C,874,81.35461799983197,False
5451,D,864,65.77239053611328,True
5452,C,776,81.5027104250855,False
5453,B,312,57.5910758368637,True
5454,D,733,0.4648168925280638,False
5455,A,104,4.12667844022232,True
5456,B,339,97.98083992381831,False
5457,E,198,14.49920420027052,False
5458,B,300,40.451640882346275,False
5459,D,444,93.3811275009968,False
5460,B,359,19.503948473304945,True
5461,A,368,84.37913444665007,False
5462,A,169,81.82675681595904,False
5463,E,149,98.63296545513397,False
5464,C,761,28.168183364816834,False
5465,D,768,31.532535538014596,True
5466,D,982,90.28780010577864,True
5467,C,42,23.407905920227957,True
5468,A,202,54.79009569871091,False
5469,A,970,70.73449591910563,False
5470,B,244,27.188424526288568,True
5471,E,669,93.84129454447589,True
5472,E,464,66.56975480739203,True
5473,E,449,4.713930826982504,True
5474,B,913,13.573753126091393,True
5475,E,798,19.07815700915636,False
5476,C,794,24.49573639934497,False
5477,B,437,73.06773700294364,True
5478,C,893,8.89352447554681,False
5479,B,750,35.05946722761345,False
5480,E,531,91.13833233280016,True
5481,C,565,55.6667686337004,True
5482,C,597,26.54965638385357,True
5483,C,273,95.70562964803099,True
5484,B,430,24.43158919686824,False
5485,D,872,90.50996212676428,False
5486,E,213,72.57696736145556,False
5487,C,949,74.05210369587861,False
5488,D,873,76.49393184016161,True
5489,E,104,50.65693120572092,False
5490,E,192,81.45787260026688,True
5491,C,941,83.61930977524904,False
5492,C,689,36.048672167611706,False
5493,B,659,40.03445182163753,True
5494,D,380,88.87567185390259,True
5495,D,967,52.47292604295243,True
5496,C,81,86.6943495941869,False
5497,E,705,62.676946175780735,True
5498,C,549,59.35677567490424,False
5499,E,377,3.098095327786188,False
5500,E,838,27.789439784074975,True
5501,C,154,50.20576469023182,False
5502,A,642,58.73171721347009,True
5503,D,571,63.04345290007342,True
5504,E,736,71.6222825011617,False
5505,E,761,65.62334322936319,False
5506,A,240,84.85767073958004,False
5507,B,374,29.54703428875134,True
5508,A,901,64.15699856658924,True
5509,A,805,5.115951419627129,True
5510,E,799,48.01900773220279,False
5511,D,204,26.803296595189252,True
5512,A,611,38.08871482946961,False
5513,B,350,35.46627517649591,True
5514,C,688,6.043067715263772,True
5515,A,774,46.66458007513755,False
5516,A,783,99.46292879915534,False
5517,B,143,29.89360568364836,False
5518,D,189,73.61459716682506,True
5519,A,272,54.77883349204357,False
5520,A,532,32.52253005314737,False
5521,D,845,8.960706039242117,False
5522,B,300,21.58579007652124,False
5523,A,426,78.18535394902439,True
5524,D,46,27.902017741864537,True
5525,A,95,14.430248241185318,False
5526,C,930,33.12983404606731,False
5527,E,64,58.40429522276902,True
5528,C,413,70.34631642899991,False
5529,A,643,38.736483696958004,False
5530,B,9,49.8147157078349,False
5531,E,459,45.49166920334615,True
5532,C,715,0.9003349923426884,True
5533,D,409,39.560047485584825,True
5534,B,470,58.7319810172082,False
5535,C,810,56.994471641576105,False
5536,D,506,74.97675583342468,False
5537,A,686,67.03759104353388,True
5538,D,73,27.680679711615376,True
5539,C,84,25.56436715589626,False
5540,C,59,46.41417980634341,False
5541,A,21,73.29696677216549,False
5542,D,458,9.382730657596438,False
5543,D,918,94.83265830361624,False
5544,A,157,54.31531237064316,True
5545,D,831,30.640839493350068,True
5546,A,329,69.3391230881426,True
5547,B,573,4.472581624310179,True
5548,C,576,48.43969157830629,False
5549,B,837,48.5969647463809,True
5550,E,680,16.19752849093503,True
5551,E,203,83.73878159418831,False
5552,E,641,79.68121186802541,True
5553,A,757,15.273239445370901,False
5554,D,106,36.38272935633775,True
5555,B,833,10.042955663088794,False
5556,B,122,84.86087568391967,False
5557,B,318,32.33201037486408,False
5558,B,182,43.93163078576527,True
5559,E,615,32.38719500205664,True
5560,B,316,31.002601646495098,False
5561,D,814,74.7302253748589,True
5562,E,773,74.75662341798231,False
5563,B,625,51.77881704805694,False
5564,A,406,65.76169493263143,False
5565,C,986,51.16631973579566,False
5566,C,949,2.8589209939715032,False
5567,C,70,6.600643312993249,False
5568,E,160,38.37405695128313,False
5569,B,240,74.97463586283942,True
5570,E,523,91.32262281343449,True
5571,D,138,2.9708305346752617,True
5572,A,495,36.8030052686807,True
5573,A,679,22.37824361164109,True
5574,C,247,81.52052811654619,True
5575,C,866,84.5968144654641,False
5576,C,543,20.640886769189525,True
5577,B,524,71.08272534348721,False
5578,D,243,73.17560373014285,True
5579,D,620,17.705769678257035,False
5580,D,336,43.36959170082358,True
5581,D,422,62.03378054437996,True
5582,C,835,2.606660693259888,True
5583,A,194,40.45918330458827,True
5584,C,308,15.495823294762069,True
5585,D,645,54.18965011208873,False
5586,C,907,84.29175834609546,False
5587,D,506,52.475393862603724,True
5588,E,281,3.5983596208683966,False
5589,A,803,2.965724559679117,False
5590,E,675,60.550314590414935,False
5591,B,790,32.79815585256125,False
5592,C,933,57.26665034718926,True
5593,B,982,16.36371089159876,True
5594,C,439,77.68623528361118,False
5595,E,715,86.07197057335678,True
5596,D,608,88.92256020848936,True
5597,D,483,30.40745888313513,True
5598,C,223,66.07353676247317,True
5599,D,749,27.904238713026018,False
5600,E,117,76.27568208115785,False
5601,D,968,12.052500222632357,False
5602,E,192,76.27648111211613,True
5603,B,788,43.97286376635348,False
5604,E,618,85.55494904355281,False
5605,A,994,73.89308599861465,False
5606,A,516,37.65196406964849,False
5607,A,530,90.35391853604526,True
5608,C,307,28.333713927531036,False
5609,C,964,96.69886314359233,True
5610,C,532,76.72033839556843,True
5611,E,122,99.06748512711893,False
5612,C,649,5.3904616398477545,True
5613,B,592,27.403604587713083,True
5614,A,154,74.12642565144732,False
5615,E,870,92.22497012503753,False
5616,A,537,2.877081711945295,False
5617,C,452,0.0009295975584744376,False
5618,E,169,25.624262925624773,False
5619,D,59,85.27786766315614,True
5620,B,301,76.7153102143225,False
5621,C,553,34.0277462168857,True
5622,C,550,0.20112643454357482,True
5623,B,117,55.47057409537272,False
5624,B,787,23.795547145095085,True
5625,D,782,74.56089284998436,True
5626,C,127,44.6349664382626,False
5627,C,405,67.86019230476671,False
5628,A,399,85.23088298882902,True
5629,E,515,53.57597995185033,True
5630,E,805,33.59555407282924,True
5631,A,885,76.9543546015249,True
5632,E,498,26.518723977117787,True
5633,B,942,89.15188161064341,False
5634,E,528,7.142764673293578,False
5635,E,398,83.54686411085447,False
5636,A,265,9.155572727095107,False
5637,D,751,5.613698040981574,True
5638,E,263,36.32569373481609,False
5639,E,398,95.6549354474828,False
5640,D,646,98.34860541916022,True
5641,A,725,20.20705009661593,True
5642,D,527,14.863755566206615,True
5643,A,436,35.295333155477756,False
5644,B,840,33.708684088107375,False
5645,A,930,75.95928827379745,True
5646,B,360,44.39990207467262,True
5647,B,129,77.98835857345134,False
5648,A,864,74.87130970250459,True
5649,C,634,57.83104301259233,True
5650,A,241,83.35120997416551,True
5651,E,627,19.56477465527071,False
5652,E,709,16.181049566051332,False
5653,C,222,75.06502585026682,False
5654,B,214,24.47970621552955,True
5655,C,916,0.27943838203846605,True
5656,E,592,91.19601686445381,False
5657,C,775,62.29370580330629,True
5658,A,135,44.49376980079407,True
5659,C,818,72.57365100090378,False
5660,B,754,33.33317331152858,True
5661,A,386,95.36660570954177,True
5662,D,303,6.862028894741091,True
5663,E,782,64.0948190662361,True
5664,E,287,77.72894828612735,False
5665,C,562,46.912590789350936,True
5666,A,189,75.49683550660359,False
5667,D,297,92.69103978785694,False
5668,A,526,74.39939006792845,False
5669,E,389,30.93668671363111,False
5670,A,459,56.184637471920254,True
5671,D,744,91.16035178596232,True
5672,C,261,44.90977254824927,False
5673,B,704,68.16984949157148,False
5674,A,925,46.55147251288725,False
5675,B,715,12.134415694036216,False
5676,E,773,5.85976358762752,True
5677,C,113,95.22739596286873,False
5678,C,886,61.254177342109564,False
5679,A,864,10.381491312249159,True
5680,C,36,85.7438558469838,False
5681,A,79,52.269313651081326,True
5682,A,275,77.19321122398732,True
5683,B,960,12.675619562541506,True
5684,C,278,90.69104318295861,False
5685,A,674,59.05354396820256,True
5686,B,312,73.8260680749041,True
5687,D,529,3.137968801685298,False
5688,B,204,31.530490019900313,False
5689,B,985,26.74454143954117,False
5690,A,952,94.95949952878708,False
5691,E,17,18.533856888033608,True
5692,E,714,70.70517267140926,False
5693,E,476,4.275353774929302,True
5694,B,511,19.768408569423855,True
5695,A,210,33.859735425435275,False
5696,C,499,79.45058478747417,False
5697,B,402,78.99765800618003,False
5698,B,429,95.26018617431619,False
5699,A,992,91.67675026668847,True
5700,D,78,8.151459504501634,False
5701,B,568,82.98677221446958,True
5702,D,80,45.11735795400168,True
5703,D,306,86.58860907297334,False
5704,E,58,8.928625153113057,False
5705,A,530,82.27691015073356,False
5706,D,208,15.96425190007743,True
5707,A,511,33.38416300693422,True
5708,E,977,2.884840029002167,True
5709,A,135,12.372808818713853,False
5710,B,844,44.57258854123827,False
5711,D,994,81.83383356344703,False
5712,A,522,77.36697713650497,False
5713,C,581,23.529776177631323,False
5714,A,853,15.169044906928097,False
5715,D,899,38.92634629817701,False
5716,E,83,88.32683472128848,True
5717,E,621,9.142507416300315,True
5718,D,44,54.291401034435026,True
5719,B,483,8.88074794030419,True
5720,B,966,47.0212121164239,False
5721,E,910,12.679151216098228,False
5722,E,644,8.03369349993648,False
5723,D,493,19.084933306358476,True
5724,B,499,25.52560193687662,False
5725,E,18,27.626537913142478,True
5726,B,605,64.52679472473328,True
5727,E,995,5.498187562288126,True
5728,A,948,8.080905990536413,False
5729,C,294,18.87061614792671,False
5730,A,976,87.20630691814219,True
5731,E,148,62.860492606323284,True
5732,C,472,73.03696591879556,False
5733,C,995,37.036215555765914,True
5734,E,172,21.322034907000088,False
5735,E,563,3.7961360962912805,True
5736,B,531,48.85356199718922,False
5737,E,120,57.42809642273129,True
5738,D,836,89.70027943777119,False
5739,E,737,88.20929787489939,True
5740,D,66,42.4685158472255,False
5741,E,141,42.35779290034621,True
5742,B,446,16.11228967158337,False
5743,D,506,25.744898784259085,True
5744,A,189,92.56635763208915,True
5745,D,158,14.103601093520213,True
5746,B,610,96.86995467436516,True
5747,D,670,50.47385502151964,True
5748,E,947,45.66067747668311,True
5749,E,246,17.46383806863545,False
5750,B,856,66.15412504824808,False
5751,C,944,45.98455183622478,True
5752,E,748,37.06630679132212,False
5753,A,33,26.451621858529194,True
5754,B,361,6.648680301487198,True
5755,D,753,51.93281165510958,False
5756,D,330,31.290833305863675,True
5757,A,512,70.78652030027722,True
5758,E,850,72.35223567491525,False
5759,B,787,33.210701153779645,True
5760,A,71,66.91206835667609,True
5761,E,313,25.86752402794943,False
5762,B,915,72.71737262421529,False
5763,D,728,1.6077145545221994,True
5764,B,79,15.160876698531279,True
5765,C,169,24.50086619074362,True
5766,B,810,77.29354869865064,True
5767,C,983,6.637625308440853,True
5768,B,180,18.805714371553094,True
5769,C,628,35.86241055051941,True
5770,D,260,0.9174994152910898,False
5771,E,486,76.21209753744085,True
5772,C,772,56.01051496721345,True
5773,C,5,90.06793870200173,False
5774,D,297,3.1031032544945436,True
5775,C,620,27.139068376632025,True
5776,A,855,73.12516574367022,False
5777,D,360,67.51494194489744,True
5778,A,117,24.30574406047079,False
5779,D,357,59.568773496806216,False
5780,C,957,79.37576531077536,False
5781,A,843,3.3380703334614736,False
5782,C,439,71.76283968694148,False
5783,D,331,25.209706511397556,False
5784,C,525,94.78512885341324,False
5785,A,654,53.82202213611084,True
5786,A,188,3.3386182631281125,False
5787,C,968,40.343061878255526,False
5788,B,281,96.63118582194858,True
5789,D,511,73.03729932442135,True
5790,D,466,30.047900368646218,False
5791,C,115,57.52672943138663,False
5792,B,940,59.91013556195962,False
5793,A,236,2.3348160783210226,False
5794,E,338,17.8833361249222,True
5795,E,522,55.17769383122278,True
5796,C,199,40.275255849068905,False
5797,B,764,19.003781452016078,True
5798,B,50,77.26687348641698,True
5799,D,940,48.89948806787626,True
5800,A,142,30.997314236684915,True
5801,B,783,16.167734641574594,False
5802,E,528,61.116336279163086,True
5803,A,514,66.62613026613708,True
5804,A,670,66.95972165770952,False
5805,C,30,22.028736028870277,True
5806,B,82,59.53384072223521,False
5807,C,31,90.54064648584274,False
5808,B,748,35.31876007629875,True
5809,D,333,21.07669326418441,True
5810,C,660,77.2149516020762,False
5811,C,177,17.68829401594514,True
5812,E,370,25.374872039489194,False
5813,C,547,10.064439431196249,False
5814,B,535,26.787431607466928,True
5815,E,106,41.03350662149784,False
5816,C,97,6.415786194299111,False
5817,C,230,87.17089108973005,True
5818,D,227,51.36747922166857,True
5819,C,371,58.810363188853046,False
5820,A,100,37.12857564334544,True
5821,E,445,66.98352295539118,False
5822,A,468,43.178173585103075,True
5823,E,55,76.1313774539245,False
5824,D,195,82.14021435154072,True
5825,C,520,67.18491118865228,True
5826,C,424,49.13356191742305,True
5827,C,315,78.22693506022277,True
5828,E,128,49.42853114048491,True
5829,C,32,11.150990436956876,False
5830,A,93,11.63402232441062,False
5831,C,519,94.85831396330012,True
5832,D,258,21.35630084578761,False
5833,A,853,81.59249910219764,True
5834,C,902,24.670540727502853,False
5835,C,220,43.07800938568164,False
5836,B,752,65.4948112098144,False
5837,E,106,15.886717289590413,True
5838,A,548,73.72464883638776,True
5839,B,416,68.99129725565383,False
5840,D,557,54.3082889105783,False
5841,E,810,56.58897560424324,False
5842,A,309,10.577179352159039,False
5843,C,366,43.59491504351223,True
5844,A,521,8.65713953576246,True
5845,C,459,30.78632910335106,False
5846,E,599,90.03121410906336,True
5847,C,370,57.45334005547921,False
5848,D,331,74.27034381526816,True
5849,C,689,57.38858673758923,False
5850,D,642,19.42367580066491,True
5851,E,707,59.48083157798914,False
5852,E,11,75.53880773055249,True
5853,A,818,13.840500286702751,False
5854,D,507,81.69067100945848,True
5855,D,419,55.53921789782959,False
5856,B,122,0.42752021687813,False
5857,B,911,51.9778486337977,True
5858,B,235,39.56714921368296,True
5859,C,331,29.644651128998756,True
5860,B,543,77.12572199178751,False
5861,D,348,89.94998836588509,False
5862,C,958,76.26530893451103,False
5863,E,412,84.67725815908732,True
5864,A,224,90.87809432111732,False
5865,B,153,91.26293113764777,True
5866,E,212,11.463814299675745,False
5867,D,92,45.638548888716144,False
5868,A,921,0.02864743929102964,False
5869,E,331,50.64625847036726,True
5870,A,467,92.42439343437908,False
5871,B,860,19.910229039817338,False
5872,D,641,63.978662876657964,True
5873,A,955,64.43790464178937,False
5874,E,709,16.035398468777295,True
5875,B,970,23.852743931746033,False
5876,B,554,46.20217839602411,False
5877,E,878,18.820937645434544,True
5878,E,930,58.499397852450905,False
5879,A,228,48.4541731022269,True
5880,C,194,51.91981785123731,True
5881,B,530,13.446755282055523,False
5882,A,845,51.72518254386434,False
5883,E,243,4.947819105413931,False
5884,A,389,88.15352980116816,False
5885,E,276,34.32496908055924,False
5886,D,450,85.63373248357074,True
5887,E,639,70.16563687448438,True
5888,E,587,76.6172589297181,True
5889,E,574,31.454449453892273,True
5890,C,478,22.774393983405517,True
5891,E,480,40.67405538411148,False
5892,B,288,2.4225862412799337,True
5893,B,698,91.87556768683494,True
5894,A,690,38.70142659661246,False
5895,C,678,98.8556604843565,False
5896,A,695,76.14494208074129,False
5897,B,540,8.051500979931047,False
5898,B,330,66.0188277842576,True
5899,D,470,27.083916483795512,False
5900,E,759,24.37186455813801,True
5901,B,849,25.656266990321285,False
5902,A,534,91.6075048692817,False
5903,A,939,49.99801760713749,True
5904,E,467,66.94708988116058,True
5905,E,977,28.09478257997007,False
5906,D,984,52.29544551851182,True
5907,C,420,35.01001382111898,False
5908,A,608,32.113904039640076,False
5909,E,122,24.696884797021223,True
5910,A,762,40.900689849340054,True
5911,E,891,66.00301106300229,True
5912,B,308,22.2043776067109,False
5913,A,932,96.54439868773501,True
5914,B,924,12.461167646366667,True
5915,A,334,48.02072077214363,False
5916,C,954,8.502821635534941,True
5917,D,420,2.266532106900998,True
5918,B,326,92.26773196983635,True
5919,E,649,81.0384793950634,True
5920,C,789,69.41553731255583,False
5921,A,832,86.51908131499447,True
5922,B,844,80.28484229697285,False
5923,A,573,64.72377209863922,False
5924,A,250,84.73423257683692,True
5925,A,990,39.080055346010525,False
5926,D,95,55.275183323512614,True
5927,D,296,77.63106529786457,False
5928,E,184,8.479801624634664,True
5929,B,260,85.86454671624838,False
5930,C,799,15.683045569660504,False
5931,C,667,86.45412528975392,False
5932,C,186,31.1332871632927,False
5933,A,409,32.67828459692185,False
5934,D,69,7.394868986970127,False
5935,B,838,88.58996238957495,True
5936,A,773,17.451040239086957,False
5937,D,627,63.004990203701524,True
5938,D,859,64.39675992535223,False
5939,B,8,28.11515034146459,True
5940,B,265,98.56609574568044,False
5941,B,783,6.416621811108492,False
5942,A,484,60.78720109915183,False
5943,E,761,47.95439274571891,False
5944,B,617,24.548410714727463,False
5945,E,775,16.355171132294643,False
5946,A,736,73.70843581589864,False
5947,E,840,91.63148744811865,False
5948,C,371,10.75462619547224,True
5949,E,783,19.398021210600547,True
5950,B,677,98.62697472955654,False
5951,A,83,1.5022674237874623,True
5952,B,807,50.82519696529233,False
5953,C,646,51.611285008181426,True
5954,B,211,26.316152514577386,False
5955,B,313,66.30288804436609,True
5956,B,604,94.49409064270137,True
5957,D,337,45.021393095657714,False
5958,C,490,74.94195054011905,True
5959,B,403,64.60702592714583,False
5960,B,639,47.29418635417149,False
5961,B,191,4.981229980320467,True
5962,A,671,74.17498049572752,False
5963,D,843,36.3251447121463,True
5964,A,335,22.449468840242094,True
5965,D,522,94.82686497881704,True
5966,B,619,77.35027695471621,True
5967,C,87,96.22686816769365,True
5968,E,579,25.621693216559006,True
5969,E,62,83.57933275778873,False
5970,B,387,60.77214042619692,True
5971,A,146,98.15036893032196,True
5972,C,153,94.63169456136573,True
5973,D,619,97.29680449427023,False
5974,B,660,95.17676183399419,False
5975,C,698,0.7660866890438989,False
5976,C,349,74.10854101506894,True
5977,D,854,27.19345612096418,True
5978,C,178,70.5027095552528,True
5979,A,889,98.06112012539087,False
5980,A,847,3.9359390698758823,False
5981,A,487,56.69878324393505,False
5982,C,778,73.49531581167693,True
5983,A,661,25.33587822148069,True
5984,D,247,22.512193706714246,False
5985,C,254,6.0345505401881,True
5986,E,500,9.391985716807561,False
5987,C,541,65.67499108483615,False
5988,D,352,50.52106190319508,False
5989,E,512,3.0072227481945935,True
5990,C,778,96.96617587527658,False
5991,A,13,65.60458694888051,False
5992,B,559,51.54685690160083,True
5993,B,151,27.272423662642332,True
5994,A,50,65.80988848075032,False
5995,B,215,36.416786288271275,True
5996,B,991,70.24941626624896,True
5997,A,644,68.25719203067642,True
5998,A,372,9.274379512412933,True
